date,data_block_id,county,is_business,product_type,eic_count,installed_capacity
2022/8/28,363,11,1,0,9,395.0
2022/8/28,363,11,1,1,47,1731.7
2022/8/28,363,11,1,2,5,90.0
2022/8/28,363,11,1,3,128,6122.25
2022/8/28,363,12,1,3,11,224.0
2022/8/28,363,13,0,1,15,184.7
2022/8/28,363,13,0,3,62,799.93
2022/8/28,363,13,1,1,8,253.0
2022/8/28,363,13,1,3,26,907.9
2022/8/28,363,14,0,1,37,460.0
2022/8/28,363,14,0,3,153,1983.56
2022/8/28,363,14,1,1,18,452.1
2022/8/28,363,14,1,3,80,3902.8
2022/8/28,363,15,0,1,44,321.9
2022/8/28,363,15,0,3,89,1072.1
2022/8/28,363,15,1,0,14,570.0
2022/8/28,363,15,1,1,15,550.5
2022/8/28,363,15,1,3,46,1753.2
2022/8/29,364,0,0,1,355,3316.0
2022/8/29,364,0,0,2,22,136.5
2022/8/29,364,0,0,3,939,9667.11
2022/8/29,364,0,1,0,11,658.0
2022/8/29,364,0,1,1,81,2294.2
2022/8/29,364,0,1,2,17,101.2
2022/8/29,364,0,1,3,376,15657.49
2022/8/29,364,1,0,1,15,117.29
2022/8/29,364,1,0,3,60,583.9
2022/8/29,364,1,1,3,14,320.5
2022/8/29,364,2,0,1,18,209.8
2022/8/29,364,2,0,3,48,568.55
2022/8/29,364,2,1,1,7,130.0
2022/8/29,364,2,1,3,30,853.0
2022/8/29,364,3,0,1,31,314.5
2022/8/29,364,3,0,3,70,974.03
2022/8/29,364,3,1,1,9,133.9
2022/8/29,364,3,1,3,50,2710.7
2022/8/29,364,4,0,1,20,311.8
2022/8/29,364,4,0,3,53,654.0
2022/8/29,364,4,1,0,8,1710.0
2022/8/29,364,4,1,1,10,489.2
2022/8/29,364,4,1,3,37,1274.5
2022/8/29,364,5,0,1,40,433.7
2022/8/29,364,5,0,3,135,1567.15
2022/8/29,364,5,1,0,6,1255.6
2022/8/29,364,5,1,1,14,343.5
2022/8/29,364,5,1,3,83,3078.2
2022/8/29,364,6,1,3,11,538.7
2022/8/29,364,7,0,1,85,1008.8
2022/8/29,364,7,0,3,197,2361.58
2022/8/29,364,7,1,0,14,1468.6
2022/8/29,364,7,1,1,18,1701.1
2022/8/29,364,7,1,3,57,2148.2
2022/8/29,364,8,0,1,15,522.5
2022/8/29,364,8,0,3,72,921.18
2022/8/29,364,8,1,3,31,1154.2
2022/8/29,364,9,0,1,47,518.3
2022/8/29,364,9,0,3,113,1335.1
2022/8/29,364,9,1,1,12,290.0
2022/8/29,364,9,1,3,33,878.58
2022/8/29,364,10,0,1,54,559.3
2022/8/29,364,10,0,3,153,1716.8
2022/8/29,364,10,1,1,14,381.5
2022/8/29,364,10,1,3,63,2174.2
2022/8/29,364,11,0,1,120,1218.0
2022/8/29,364,11,0,2,11,55.0
2022/8/29,364,11,0,3,371,4379.18
2022/8/29,364,11,1,0,9,395.0
2022/8/29,364,11,1,1,47,1731.7
2022/8/29,364,11,1,2,5,90.0
2022/8/29,364,11,1,3,128,6122.25
2022/8/29,364,12,1,3,11,224.0
2022/8/29,364,13,0,1,15,184.7
2022/8/29,364,13,0,3,62,799.93
2022/8/29,364,13,1,1,8,253.0
2022/8/29,364,13,1,3,26,907.9
2022/8/29,364,14,0,1,37,460.0
2022/8/29,364,14,0,3,153,1983.56
2022/8/29,364,14,1,1,18,452.1
2022/8/29,364,14,1,3,80,3902.8
2022/8/29,364,15,0,1,44,321.9
2022/8/29,364,15,0,3,89,1072.1
2022/8/29,364,15,1,0,14,570.0
2022/8/29,364,15,1,1,15,550.5
2022/8/29,364,15,1,3,46,1753.2
2022/8/30,365,0,0,1,355,3316.0
2022/8/30,365,0,0,2,22,136.5
2022/8/30,365,0,0,3,939,9667.11
2022/8/30,365,0,1,0,11,658.0
2022/8/30,365,0,1,1,81,2294.2
2022/8/30,365,0,1,2,17,101.2
2022/8/30,365,0,1,3,376,15657.49
2022/8/30,365,1,0,1,15,117.29
2022/8/30,365,1,0,3,60,583.9
2022/8/30,365,1,1,3,14,320.5
2022/8/30,365,2,0,1,18,209.8
2022/8/30,365,2,0,3,48,568.55
2022/8/30,365,2,1,1,7,130.0
2022/8/30,365,2,1,3,30,853.0
2022/8/30,365,3,0,1,31,314.5
2022/8/30,365,3,0,3,70,974.03
2022/8/30,365,3,1,1,9,133.9
2022/8/30,365,3,1,3,50,2710.7
2022/8/30,365,4,0,1,20,311.8
2022/8/30,365,4,0,3,53,654.0
2022/8/30,365,4,1,0,8,1710.0
2022/8/30,365,4,1,1,10,489.2
2022/8/30,365,4,1,3,37,1274.5
2022/8/30,365,5,0,1,40,433.7
2022/8/30,365,5,0,3,135,1567.15
2022/8/30,365,5,1,0,6,1255.6
2022/8/30,365,5,1,1,14,343.5
2022/8/30,365,5,1,3,83,3078.2
2022/8/30,365,6,1,3,11,538.7
2022/8/30,365,7,0,1,85,1008.8
2022/8/30,365,7,0,3,197,2361.58
2022/8/30,365,7,1,0,14,1468.6
2022/8/30,365,7,1,1,18,1701.1
2022/8/30,365,7,1,3,57,2148.2
2022/8/30,365,8,0,1,15,522.5
2022/8/30,365,8,0,3,72,921.18
2022/8/30,365,8,1,3,31,1154.2
2022/8/30,365,9,0,1,47,518.3
2022/8/30,365,9,0,3,113,1335.1
2022/8/30,365,9,1,1,12,290.0
2022/8/30,365,9,1,3,33,878.58
2022/8/30,365,10,0,1,54,559.3
2022/8/30,365,10,0,3,153,1716.8
2022/8/30,365,10,1,1,14,381.5
2022/8/30,365,10,1,3,63,2174.2
2022/8/30,365,11,0,1,120,1218.0
2022/8/30,365,11,0,2,11,55.0
2022/8/30,365,11,0,3,371,4379.18
2022/8/30,365,11,1,0,9,395.0
2022/8/30,365,11,1,1,47,1731.7
2022/8/30,365,11,1,2,5,90.0
2022/8/30,365,11,1,3,128,6122.25
2022/8/30,365,12,1,3,11,224.0
2022/8/30,365,13,0,1,15,184.7
2022/8/30,365,13,0,3,62,799.93
2022/8/30,365,13,1,1,8,253.0
2022/8/30,365,13,1,3,26,907.9
2022/8/30,365,14,0,1,37,460.0
2022/8/30,365,14,0,3,153,1983.56
2022/8/30,365,14,1,1,18,452.1
2022/8/30,365,14,1,3,80,3902.8
2022/8/30,365,15,0,1,44,321.9
2022/8/30,365,15,0,3,89,1072.1
2022/8/30,365,15,1,0,14,570.0
2022/8/30,365,15,1,1,15,550.5
2022/8/30,365,15,1,3,46,1753.2
2022/8/31,366,0,0,1,355,3316.0
2022/8/31,366,0,0,2,22,136.5
2022/8/31,366,0,0,3,939,9667.11
2022/8/31,366,0,1,0,11,658.0
2022/8/31,366,0,1,1,81,2294.2
2022/8/31,366,0,1,2,17,101.2
2022/8/31,366,0,1,3,376,15657.49
2022/8/31,366,1,0,1,15,117.29
2022/8/31,366,1,0,3,60,583.9
2022/8/31,366,1,1,3,14,320.5
2022/8/31,366,2,0,1,18,209.8
2022/8/31,366,2,0,3,48,568.55
2022/8/31,366,2,1,1,7,130.0
2022/8/31,366,2,1,3,30,853.0
2022/8/31,366,3,0,1,31,314.5
2022/8/31,366,3,0,3,70,974.03
2022/8/31,366,3,1,1,9,133.9
2022/8/31,366,3,1,3,50,2710.7
2022/8/31,366,4,0,1,20,311.8
2022/8/31,366,4,0,3,53,654.0
2022/8/31,366,4,1,0,8,1710.0
2022/8/31,366,4,1,1,10,489.2
2022/8/31,366,4,1,3,37,1274.5
2022/8/31,366,5,0,1,40,433.7
2022/8/31,366,5,0,3,135,1567.15
2022/8/31,366,5,1,0,6,1255.6
2022/8/31,366,5,1,1,14,343.5
2022/8/31,366,5,1,3,83,3078.2
2022/8/31,366,6,1,3,11,538.7
2022/8/31,366,7,0,1,85,1008.8
2022/8/31,366,7,0,3,197,2361.58
2022/8/31,366,7,1,0,14,1468.6
2022/8/31,366,7,1,1,18,1701.1
2022/8/31,366,7,1,3,57,2148.2
2022/8/31,366,8,0,1,15,522.5
2022/8/31,366,8,0,3,72,921.18
2022/8/31,366,8,1,3,31,1154.2
2022/8/31,366,9,0,1,47,518.3
2022/8/31,366,9,0,3,113,1335.1
2022/8/31,366,9,1,1,12,290.0
2022/8/31,366,9,1,3,33,878.58
2022/8/31,366,10,0,1,54,559.3
2022/8/31,366,10,0,3,153,1716.8
2022/8/31,366,10,1,1,14,381.5
2022/8/31,366,10,1,3,63,2174.2
2022/8/31,366,11,0,1,120,1218.0
2022/8/31,366,11,0,2,11,55.0
2022/8/31,366,11,0,3,371,4379.18
2022/8/31,366,11,1,0,9,395.0
2022/8/31,366,11,1,1,47,1731.7
2022/8/31,366,11,1,2,5,90.0
2022/8/31,366,11,1,3,128,6122.25
2022/8/31,366,12,1,3,11,224.0
2022/8/31,366,13,0,1,15,184.7
2022/8/31,366,13,0,3,62,799.93
2022/8/31,366,13,1,1,8,253.0
2022/8/31,366,13,1,3,26,907.9
2022/8/31,366,14,0,1,37,460.0
2022/8/31,366,14,0,3,153,1983.56
2022/8/31,366,14,1,1,18,452.1
2022/8/31,366,14,1,3,80,3902.8
2022/8/31,366,15,0,1,44,321.9
2022/8/31,366,15,0,3,89,1072.1
2022/8/31,366,15,1,0,14,570.0
2022/8/31,366,15,1,1,15,550.5
2022/8/31,366,15,1,3,46,1753.2
2022/9/1,367,0,0,1,392,3673.8
2022/9/1,367,0,0,2,24,108.0
2022/9/1,367,0,0,3,989,10285.11
2022/9/1,367,0,1,0,11,658.0
2022/9/1,367,0,1,1,93,2487.6
2022/9/1,367,0,1,2,11,123.7
2022/9/1,367,0,1,3,391,15917.68
2022/9/1,367,1,0,1,19,146.0
2022/9/1,367,1,0,3,60,580.4
2022/9/1,367,1,1,3,14,320.5
2022/9/1,367,2,0,1,22,235.3
2022/9/1,367,2,0,3,51,610.55
2022/9/1,367,2,1,1,8,140.0
2022/9/1,367,2,1,3,29,843.0
2022/9/1,367,3,0,1,35,382.0
2022/9/1,367,3,0,3,79,1081.63
2022/9/1,367,3,1,1,10,128.9
2022/9/1,367,3,1,3,51,2727.7
2022/9/1,367,4,0,1,22,341.8
2022/9/1,367,4,0,3,59,740.0
2022/9/1,367,4,1,0,8,1710.0
2022/9/1,367,4,1,1,11,524.2
2022/9/1,367,4,1,3,36,1240.0
2022/9/1,367,5,0,1,48,522.4
2022/9/1,367,5,0,3,141,1658.15
2022/9/1,367,5,1,0,7,1310.6
2022/9/1,367,5,1,1,16,349.8
2022/9/1,367,5,1,3,84,3108.2
2022/9/1,367,6,1,3,12,549.2
2022/9/1,367,7,0,1,93,1069.1
2022/9/1,367,7,0,2,6,31.2
2022/9/1,367,7,0,3,209,2499.58
2022/9/1,367,7,1,0,14,1468.6
2022/9/1,367,7,1,1,20,1731.1
2022/9/1,367,7,1,3,60,2222.7
2022/9/1,367,8,0,1,18,572.5
2022/9/1,367,8,0,3,77,981.18
2022/9/1,367,8,1,3,32,1162.2
2022/9/1,367,9,0,1,52,561.6
2022/9/1,367,9,0,3,122,1430.5
2022/9/1,367,9,1,1,13,305.0
2022/9/1,367,9,1,3,33,878.58
2022/9/1,367,10,0,1,56,589.8
2022/9/1,367,10,0,3,161,1853.8
2022/9/1,367,10,1,1,14,381.5
2022/9/1,367,10,1,3,63,2174.7
2022/9/1,367,11,0,1,139,1456.0
2022/9/1,367,11,0,2,12,81.5
2022/9/1,367,11,0,3,395,4632.18
2022/9/1,367,11,1,0,9,395.0
2022/9/1,367,11,1,1,53,1876.7
2022/9/1,367,11,1,2,7,90.5
2022/9/1,367,11,1,3,130,6247.75
2022/9/1,367,12,1,3,13,574.0
2022/9/1,367,13,0,1,17,211.7
2022/9/1,367,13,0,3,64,845.93
2022/9/1,367,13,1,1,8,253.0
2022/9/1,367,13,1,3,27,957.9
2022/9/1,367,14,0,1,39,473.0
2022/9/1,367,14,0,3,161,2075.26
2022/9/1,367,14,1,1,18,464.1
2022/9/1,367,14,1,3,81,3921.3
2022/9/1,367,15,0,1,44,324.9
2022/9/1,367,15,0,3,97,1160.1
2022/9/1,367,15,1,0,14,570.0
2022/9/1,367,15,1,1,15,600.0
2022/9/1,367,15,1,3,47,1737.2
2022/9/2,368,0,0,1,392,3673.8
2022/9/2,368,0,0,2,24,108.0
2022/9/2,368,0,0,3,989,10285.11
2022/9/2,368,0,1,0,11,658.0
2022/9/2,368,0,1,1,93,2487.6
2022/9/2,368,0,1,2,11,123.7
2022/9/2,368,0,1,3,391,15917.68
2022/9/2,368,1,0,1,19,146.0
2022/9/2,368,1,0,3,60,580.4
2022/9/2,368,1,1,3,14,320.5
2022/9/2,368,2,0,1,22,235.3
2022/9/2,368,2,0,3,51,610.55
2022/9/2,368,2,1,1,8,140.0
2022/9/2,368,2,1,3,29,843.0
2022/9/2,368,3,0,1,35,382.0
2022/9/2,368,3,0,3,79,1081.63
2022/9/2,368,3,1,1,10,128.9
2022/9/2,368,3,1,3,51,2727.7
2022/9/2,368,4,0,1,22,341.8
2022/9/2,368,4,0,3,59,740.0
2022/9/2,368,4,1,0,8,1710.0
2022/9/2,368,4,1,1,11,524.2
2022/9/2,368,4,1,3,36,1240.0
2022/9/2,368,5,0,1,48,522.4
2022/9/2,368,5,0,3,141,1658.15
2022/9/2,368,5,1,0,7,1310.6
2022/9/2,368,5,1,1,16,349.8
2022/9/2,368,5,1,3,84,3108.2
2022/9/2,368,6,1,3,12,549.2
2022/9/2,368,7,0,1,93,1069.1
2022/9/2,368,7,0,2,6,31.2
2022/9/2,368,7,0,3,209,2499.58
2022/9/2,368,7,1,0,14,1468.6
2022/9/2,368,7,1,1,20,1731.1
2022/9/2,368,7,1,3,60,2222.7
2022/9/2,368,8,0,1,18,572.5
2022/9/2,368,8,0,3,77,981.18
2022/9/2,368,8,1,3,32,1162.2
2022/9/2,368,9,0,1,52,561.6
2022/9/2,368,9,0,3,122,1430.5
2022/9/2,368,9,1,1,13,305.0
2022/9/2,368,9,1,3,33,878.58
2022/9/2,368,10,0,1,56,589.8
2022/9/2,368,10,0,3,161,1853.8
2022/9/2,368,10,1,1,14,381.5
2022/9/2,368,10,1,3,63,2174.7
2022/9/2,368,11,0,1,139,1456.0
2022/9/2,368,11,0,2,12,81.5
2022/9/2,368,11,0,3,395,4632.18
2022/9/2,368,11,1,0,9,395.0
2022/9/2,368,11,1,1,53,1876.7
2022/9/2,368,11,1,2,7,90.5
2022/9/2,368,11,1,3,130,6247.75
2022/9/2,368,12,1,3,13,574.0
2022/9/2,368,13,0,1,17,211.7
2022/9/2,368,13,0,3,64,845.93
2022/9/2,368,13,1,1,8,253.0
2022/9/2,368,13,1,3,27,957.9
2022/9/2,368,14,0,1,38,458.0
2022/9/2,368,14,0,3,162,2090.26
2022/9/2,368,14,1,1,18,464.1
2022/9/2,368,14,1,3,81,3921.3
2022/9/2,368,15,0,1,44,324.9
2022/9/2,368,15,0,3,97,1160.1
2022/9/2,368,15,1,0,14,570.0
2022/9/2,368,15,1,1,15,600.0
2022/9/2,368,15,1,3,47,1737.2
2022/9/3,369,0,0,1,392,3673.8
2022/9/3,369,0,0,2,24,108.0
2022/9/3,369,0,0,3,989,10285.11
2022/9/3,369,0,1,0,11,658.0
2022/9/3,369,0,1,1,93,2487.6
2022/9/3,369,0,1,2,11,123.7
2022/9/3,369,0,1,3,391,15917.68
2022/9/3,369,1,0,1,19,146.0
2022/9/3,369,1,0,3,60,580.4
2022/9/3,369,1,1,3,14,320.5
2022/9/3,369,2,0,1,22,235.3
2022/9/3,369,2,0,3,51,610.55
2022/9/3,369,2,1,1,8,140.0
2022/9/3,369,2,1,3,29,843.0
2022/9/3,369,3,0,1,35,382.0
2022/9/3,369,3,0,3,79,1081.63
2022/9/3,369,3,1,1,10,128.9
2022/9/3,369,3,1,3,51,2727.7
2022/9/3,369,4,0,1,22,341.8
2022/9/3,369,4,0,3,59,740.0
2022/9/3,369,4,1,0,8,1710.0
2022/9/3,369,4,1,1,11,524.2
2022/9/3,369,4,1,3,36,1240.0
2022/9/3,369,5,0,1,48,522.4
2022/9/3,369,5,0,3,141,1658.15
2022/9/3,369,5,1,0,7,1310.6
2022/9/3,369,5,1,1,16,349.8
2022/9/3,369,5,1,3,84,3108.2
2022/9/3,369,6,1,3,12,549.2
2022/9/3,369,7,0,1,93,1069.1
2022/9/3,369,7,0,2,6,31.2
2022/9/3,369,7,0,3,209,2499.58
2022/9/3,369,7,1,0,14,1468.6
2022/9/3,369,7,1,1,20,1731.1
2022/9/3,369,7,1,3,60,2222.7
2022/9/3,369,8,0,1,18,572.5
2022/9/3,369,8,0,3,77,981.18
2022/9/3,369,8,1,3,32,1162.2
2022/9/3,369,9,0,1,52,561.6
2022/9/3,369,9,0,3,122,1430.5
2022/9/3,369,9,1,1,13,305.0
2022/9/3,369,9,1,3,33,878.58
2022/9/3,369,10,0,1,56,589.8
2022/9/3,369,10,0,3,161,1853.8
2022/9/3,369,10,1,1,14,381.5
2022/9/3,369,10,1,3,63,2174.7
2022/9/3,369,11,0,1,139,1456.0
2022/9/3,369,11,0,2,11,75.5
2022/9/3,369,11,0,3,395,4632.18
2022/9/3,369,11,1,0,9,395.0
2022/9/3,369,11,1,1,53,1876.7
2022/9/3,369,11,1,2,7,90.5
2022/9/3,369,11,1,3,130,6247.75
2022/9/3,369,12,1,3,13,574.0
2022/9/3,369,13,0,1,17,211.7
2022/9/3,369,13,0,3,64,845.93
2022/9/3,369,13,1,1,8,253.0
2022/9/3,369,13,1,3,27,957.9
2022/9/3,369,14,0,1,38,458.0
2022/9/3,369,14,0,3,162,2090.26
2022/9/3,369,14,1,1,18,464.1
2022/9/3,369,14,1,3,81,3921.3
2022/9/3,369,15,0,1,44,324.9
2022/9/3,369,15,0,3,97,1160.1
2022/9/3,369,15,1,0,14,570.0
2022/9/3,369,15,1,1,15,600.0
2022/9/3,369,15,1,3,47,1737.2
2022/9/4,370,0,0,1,392,3673.8
2022/9/4,370,0,0,2,24,108.0
2022/9/4,370,0,0,3,990,10291.11
2022/9/4,370,0,1,0,11,658.0
2022/9/4,370,0,1,1,93,2487.6
2022/9/4,370,0,1,2,11,123.7
2022/9/4,370,0,1,3,391,15917.68
2022/9/4,370,1,0,1,19,146.0
2022/9/4,370,1,0,3,60,580.4
2022/9/4,370,1,1,3,14,320.5
2022/9/4,370,2,0,1,22,235.3
2022/9/4,370,2,0,3,51,610.55
2022/9/4,370,2,1,1,8,140.0
2022/9/4,370,2,1,3,29,843.0
2022/9/4,370,3,0,1,35,382.0
2022/9/4,370,3,0,3,79,1081.63
2022/9/4,370,3,1,1,10,128.9
2022/9/4,370,3,1,3,51,2727.7
2022/9/4,370,4,0,1,22,341.8
2022/9/4,370,4,0,3,59,740.0
2022/9/4,370,4,1,0,8,1710.0
2022/9/4,370,4,1,1,11,524.2
2022/9/4,370,4,1,3,36,1240.0
2022/9/4,370,5,0,1,48,522.4
2022/9/4,370,5,0,3,141,1658.15
2022/9/4,370,5,1,0,7,1310.6
2022/9/4,370,5,1,1,16,349.8
2022/9/4,370,5,1,3,84,3108.2
2022/9/4,370,6,1,3,12,549.2
2022/9/4,370,7,0,1,93,1069.1
2022/9/4,370,7,0,2,6,31.2
2022/9/4,370,7,0,3,209,2499.58
2022/9/4,370,7,1,0,14,1468.6
2022/9/4,370,7,1,1,20,1731.1
2022/9/4,370,7,1,3,60,2222.7
2022/9/4,370,8,0,1,18,572.5
2022/9/4,370,8,0,3,77,981.18
2022/9/4,370,8,1,3,32,1162.2
2022/9/4,370,9,0,1,52,561.6
2022/9/4,370,9,0,3,122,1430.5
2022/9/4,370,9,1,1,13,305.0
2022/9/4,370,9,1,3,33,878.58
2022/9/4,370,10,0,1,56,589.8
2022/9/4,370,10,0,3,161,1853.8
2022/9/4,370,10,1,1,14,381.5
2022/9/4,370,10,1,3,63,2174.7
2022/9/4,370,11,0,1,139,1456.0
2022/9/4,370,11,0,2,11,75.5
2022/9/4,370,11,0,3,395,4632.18
2022/9/4,370,11,1,0,9,395.0
2022/9/4,370,11,1,1,53,1876.7
2022/9/4,370,11,1,2,7,90.5
2022/9/4,370,11,1,3,130,6247.75
2022/9/4,370,12,1,3,13,574.0
2022/9/4,370,13,0,1,17,211.7
2022/9/4,370,13,0,3,64,845.93
2022/9/4,370,13,1,1,8,253.0
2022/9/4,370,13,1,3,27,957.9
2022/9/4,370,14,0,1,38,458.0
2022/9/4,370,14,0,3,162,2090.26
2022/9/4,370,14,1,1,18,464.1
2022/9/4,370,14,1,3,81,3921.3
2022/9/4,370,15,0,1,44,324.9
2022/9/4,370,15,0,3,97,1160.1
2022/9/4,370,15,1,0,14,570.0
2022/9/4,370,15,1,1,15,600.0
2022/9/4,370,15,1,3,47,1737.2
2022/9/5,371,0,0,1,392,3673.8
2022/9/5,371,0,0,2,24,108.0
2022/9/5,371,0,0,3,990,10291.11
2022/9/5,371,0,1,0,11,658.0
2022/9/5,371,0,1,1,93,2487.6
2022/9/5,371,0,1,2,11,123.7
2022/9/5,371,0,1,3,391,15917.68
2022/9/5,371,1,0,1,19,146.0
2022/9/5,371,1,0,3,60,580.4
2022/9/5,371,1,1,3,14,320.5
2022/9/5,371,2,0,1,22,235.3
2022/9/5,371,2,0,3,51,610.55
2022/9/5,371,2,1,1,8,140.0
2022/9/5,371,2,1,3,29,843.0
2022/9/5,371,3,0,1,35,382.0
2022/9/5,371,3,0,3,79,1081.63
2022/9/5,371,3,1,1,10,128.9
2022/9/5,371,3,1,3,51,2727.7
2022/9/5,371,4,0,1,22,341.8
2022/9/5,371,4,0,3,59,740.0
2022/9/5,371,4,1,0,8,1710.0
2022/9/5,371,4,1,1,11,524.2
2022/9/5,371,4,1,3,36,1240.0
2022/9/5,371,5,0,1,48,522.4
2022/9/5,371,5,0,3,141,1658.15
2022/9/5,371,5,1,0,7,1310.6
2022/9/5,371,5,1,1,16,349.8
2022/9/5,371,5,1,3,84,3108.2
2022/9/5,371,6,1,3,12,549.2
2022/9/5,371,7,0,1,93,1069.1
2022/9/5,371,7,0,2,6,31.2
2022/9/5,371,7,0,3,209,2499.58
2022/9/5,371,7,1,0,14,1468.6
2022/9/5,371,7,1,1,20,1731.1
2022/9/5,371,7,1,3,60,2222.7
2022/9/5,371,8,0,1,18,572.5
2022/9/5,371,8,0,3,77,981.18
2022/9/5,371,8,1,3,32,1162.2
2022/9/5,371,9,0,1,52,561.6
2022/9/5,371,9,0,3,122,1430.5
2022/9/5,371,9,1,1,13,305.0
2022/9/5,371,9,1,3,33,878.58
2022/9/5,371,10,0,1,56,589.8
2022/9/5,371,10,0,3,161,1853.8
2022/9/5,371,10,1,1,14,381.5
2022/9/5,371,10,1,3,63,2174.7
2022/9/5,371,11,0,1,139,1456.0
2022/9/5,371,11,0,2,11,75.5
2022/9/5,371,11,0,3,395,4632.18
2022/9/5,371,11,1,0,9,395.0
2022/9/5,371,11,1,1,53,1876.7
2022/9/5,371,11,1,2,7,90.5
2022/9/5,371,11,1,3,130,6247.75
2022/9/5,371,12,1,3,13,574.0
2022/9/5,371,13,0,1,17,211.7
2022/9/5,371,13,0,3,64,845.93
2022/9/5,371,13,1,1,8,253.0
2022/9/5,371,13,1,3,27,957.9
2022/9/5,371,14,0,1,38,458.0
2022/9/5,371,14,0,3,162,2090.26
2022/9/5,371,14,1,1,18,464.1
2022/9/5,371,14,1,3,81,3921.3
2022/9/5,371,15,0,1,44,324.9
2022/9/5,371,15,0,3,97,1160.1
2022/9/5,371,15,1,0,14,570.0
2022/9/5,371,15,1,1,15,600.0
2022/9/5,371,15,1,3,47,1737.2
2022/9/6,372,0,0,1,392,3673.8
2022/9/6,372,0,0,2,24,108.0
2022/9/6,372,0,0,3,990,10291.11
2022/9/6,372,0,1,0,11,658.0
2022/9/6,372,0,1,1,93,2487.6
2022/9/6,372,0,1,2,11,123.7
2022/9/6,372,0,1,3,391,15917.68
2022/9/6,372,1,0,1,19,146.0
2022/9/6,372,1,0,3,60,580.4
2022/9/6,372,1,1,3,14,320.5
2022/9/6,372,2,0,1,22,235.3
2022/9/6,372,2,0,3,51,610.55
2022/9/6,372,2,1,1,8,140.0
2022/9/6,372,2,1,3,29,843.0
2022/9/6,372,3,0,1,35,382.0
2022/9/6,372,3,0,3,79,1081.63
2022/9/6,372,3,1,1,10,128.9
2022/9/6,372,3,1,3,51,2727.7
2022/9/6,372,4,0,1,22,341.8
2022/9/6,372,4,0,3,59,740.0
2022/9/6,372,4,1,0,8,1710.0
2022/9/6,372,4,1,1,11,524.2
2022/9/6,372,4,1,3,36,1240.0
2022/9/6,372,5,0,1,48,522.4
2022/9/6,372,5,0,3,141,1658.15
2022/9/6,372,5,1,0,7,1310.6
2022/9/6,372,5,1,1,16,349.8
2022/9/6,372,5,1,3,84,3108.2
2022/9/6,372,6,1,3,12,549.2
2022/9/6,372,7,0,1,93,1069.1
2022/9/6,372,7,0,2,6,31.2
2022/9/6,372,7,0,3,209,2499.58
2022/9/6,372,7,1,0,14,1468.6
2022/9/6,372,7,1,1,20,1731.1
2022/9/6,372,7,1,3,60,2222.7
2022/9/6,372,8,0,1,18,572.5
2022/9/6,372,8,0,3,77,981.18
2022/9/6,372,8,1,3,32,1162.2
2022/9/6,372,9,0,1,52,561.6
2022/9/6,372,9,0,3,122,1430.5
2022/9/6,372,9,1,1,13,305.0
2022/9/6,372,9,1,3,33,878.58
2022/9/6,372,10,0,1,56,589.8
2022/9/6,372,10,0,3,161,1853.8
2022/9/6,372,10,1,1,14,381.5
2022/9/6,372,10,1,3,63,2174.7
2022/9/6,372,11,0,1,139,1456.0
2022/9/6,372,11,0,2,11,75.5
2022/9/6,372,11,0,3,396,4652.18
2022/9/6,372,11,1,0,9,395.0
2022/9/6,372,11,1,1,53,1876.7
2022/9/6,372,11,1,2,7,90.5
2022/9/6,372,11,1,3,129,6227.75
2022/9/6,372,12,1,3,13,574.0
2022/9/6,372,13,0,1,17,211.7
2022/9/6,372,13,0,3,64,845.93
2022/9/6,372,13,1,1,8,253.0
2022/9/6,372,13,1,3,27,957.9
2022/9/6,372,14,0,1,38,458.0
2022/9/6,372,14,0,3,162,2090.26
2022/9/6,372,14,1,1,18,464.1
2022/9/6,372,14,1,3,81,3921.3
2022/9/6,372,15,0,1,44,324.9
2022/9/6,372,15,0,3,97,1160.1
2022/9/6,372,15,1,0,14,570.0
2022/9/6,372,15,1,1,15,600.0
2022/9/6,372,15,1,3,47,1737.2
2022/9/7,373,0,0,1,392,3673.8
2022/9/7,373,0,0,2,24,108.0
2022/9/7,373,0,0,3,990,10291.11
2022/9/7,373,0,1,0,11,658.0
2022/9/7,373,0,1,1,93,2487.6
2022/9/7,373,0,1,2,11,123.7
2022/9/7,373,0,1,3,391,15917.68
2022/9/7,373,1,0,1,19,146.0
2022/9/7,373,1,0,3,60,580.4
2022/9/7,373,1,1,3,14,320.5
2022/9/7,373,2,0,1,22,235.3
2022/9/7,373,2,0,3,51,610.55
2022/9/7,373,2,1,1,8,140.0
2022/9/7,373,2,1,3,29,843.0
2022/9/7,373,3,0,1,35,382.0
2022/9/7,373,3,0,3,79,1081.63
2022/9/7,373,3,1,1,10,128.9
2022/9/7,373,3,1,3,51,2727.7
2022/9/7,373,4,0,1,22,341.8
2022/9/7,373,4,0,3,59,740.0
2022/9/7,373,4,1,0,8,1710.0
2022/9/7,373,4,1,1,11,524.2
2022/9/7,373,4,1,3,36,1240.0
2022/9/7,373,5,0,1,48,522.4
2022/9/7,373,5,0,3,141,1658.15
2022/9/7,373,5,1,0,7,1310.6
2022/9/7,373,5,1,1,16,349.8
2022/9/7,373,5,1,3,84,3108.2
2022/9/7,373,6,1,3,12,549.2
2022/9/7,373,7,0,1,93,1069.1
2022/9/7,373,7,0,2,6,31.2
2022/9/7,373,7,0,3,209,2499.58
2022/9/7,373,7,1,0,14,1468.6
2022/9/7,373,7,1,1,20,1731.1
